song_id,track_id,genre,file_name,note_count,percussion_count,track_count,channel_count,total_beats,note_density,percussion_density,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,velocity_mean,velocity_std,duration_mean,duration_std,duration_median,duration_entropy,pitch_class_entropy,interval_mean,interval_std,interval_abs_mean,interval_abs_std,ascending_ratio,descending_ratio,repeat_pitch_ratio,onset_delta_mean,onset_delta_std,polyphony_mean,polyphony_max,polyphonic_onset_ratio,kick_ratio,snare_ratio,hihat_ratio,pitch_class_0,pitch_class_1,pitch_class_2,pitch_class_3,pitch_class_4,pitch_class_5,pitch_class_6,pitch_class_7,pitch_class_8,pitch_class_9,pitch_class_10,pitch_class_11,duration_bin_0,duration_bin_1,duration_bin_2,duration_bin_3,duration_bin_4,duration_bin_5,interval_bin_0,interval_bin_1,interval_bin_2,interval_bin_3,interval_bin_4,interval_bin_5,interval_bin_6,interval_bin_7,interval_bin_8,interval_bin_9,interval_bin_10,interval_bin_11,interval_bin_12,interval_bin_13,interval_bin_14,interval_bin_15,interval_bin_16,interval_bin_17,interval_bin_18,interval_bin_19,interval_bin_20,interval_bin_21,interval_bin_22,interval_bin_23,interval_bin_24,beat_bin_0,beat_bin_1,beat_bin_2,beat_bin_3,beat_bin_4,beat_bin_5,beat_bin_6,beat_bin_7,beat_bin_8,beat_bin_9,beat_bin_10,beat_bin_11,beat_bin_12,beat_bin_13,beat_bin_14,beat_bin_15
138,TRYYOZZ12903D13D9A,Country,TRYYOZZ12903D13D9A__ece7dafcb6d806c14c1a87836e47f915.mid,2878,692,1,16,372.9973958333333,7.715871564116707,1.8552408347354974,62.68971507991661,8.205616721734247,33.0,72.0,39.0,96.4367616400278,13.820098850986458,1.102268285267547,1.8787960372531518,0.375,1.6220383553649091,2.7557119344484784,0.0003475842891901286,9.071779563373589,5.376086200903719,7.307180148847444,0.32777198470629126,0.3291623218630518,0.34306569343065696,0.6752767527675276,0.5503852071557087,5.300184162062615,13.0,0.9189686924493554,0.16907514450867053,0.0,0.6575144508670521,0.0729673384294649,0.0020847810979847115,0.2522585128561501,0.013551077136900626,0.05003474635163308,0.004169562195969423,0.14697706740792216,0.19944405837387075,0.0,0.10528144544822794,0.0,0.1532314107018763,0.009381514940931202,0.6514940931202223,0.0945100764419736,0.10979847116052814,0.10910354412786658,0.02571230020847811,0.049009384775808136,0.0,0.0020855057351407717,0.035801181786583244,0.01251303441084463,0.028849496002780674,0.013555787278415016,0.0681265206812652,0.07681612791101843,0.03302050747306222,0.009384775808133473,0.0,0.34306569343065696,0.001737921445950643,0.009384775808133473,0.038929440389294405,0.09176225234619395,0.05769899200556135,0.006256517205422315,0.013555787278415016,0.016336461591936045,0.03336809176225235,0.006951685783802572,0.0020855057351407717,0.04970455335418839,0.1890201528839472,0.001389854065323141,0.020847810979847115,0.0,0.17790132036136205,0.0006949270326615705,0.16678248783877692,0.0031271716469770676,0.08825573314801946,0.0,0.05003474635163308,0.0,0.17060458651841556,0.0010423905489923557,0.1271716469770674,0.0031271716469770676
139,TRZIPEZ128F425B0A4,Country,TRZIPEZ128F425B0A4__35d500078654eb29b3d2c299ff3f1d89.mid,2123,1904,1,8,412.8333333333333,5.142511102139685,4.612030682276949,61.41733396137541,13.22015906857791,27.0,93.0,66.0,103.1464908148846,8.505392746559778,0.9079133301931229,1.1186217808394021,0.4583333333333333,1.9949853990849566,2.7371453020389436,0.003298774740810556,17.460565194265435,13.106974552309142,11.535968354248764,0.5009425070688031,0.4655984919886899,0.03345900094250707,0.22831190609278929,0.32421873605425755,1.1860335195530727,4.0,0.16312849162011173,0.1055672268907563,0.11186974789915967,0.13392857142857142,0.006123410268487989,0.09656146961846444,0.10833725859632595,0.008478568064060292,0.20678285445124822,0.00800753650494583,0.1785209609043806,0.0,0.04851625058878945,0.2680169571361281,0.0,0.0706547338671691,0.06217616580310881,0.49740932642487046,0.17710786622703723,0.18276024493641074,0.06264719736222327,0.017899199246349504,0.21960414703110273,0.003298774740810556,0.007540056550424128,0.029688972667295005,0.005655042412818096,0.027803958529688973,0.0,0.0471253534401508,0.056079170593779454,0.05089538171536286,0.013666352497643733,0.004241281809613572,0.03345900094250707,0.003298774740810556,0.022620169651272386,0.057492931196983975,0.06644674835061264,0.043355325164938736,0.00235626767200754,0.03204524033930255,0.013195098963242224,0.03440150801131008,0.013666352497643733,0.001413760603204524,0.2106503298774741,0.06358926048045219,0.05181347150259067,0.07489401789919925,0.03485633537447009,0.17899199246349506,0.0131888836552049,0.012246820536975978,0.05228450306170514,0.07819123881300047,0.012717852096090438,0.009420631182289214,0.045219029674988226,0.14837494112105512,0.045219029674988226,0.08431464908148846,0.09467734338200659
140,TRZQJZP128F42883A8,Country,TRZQJZP128F42883A8__c18cec5d9ebc95364466eb2586d12d3b.mid,2266,2480,6,6,556.5,4.071877807726865,4.456424079065589,61.139452780229476,15.471351723392422,28.0,88.0,60.0,101.77184466019418,22.183072867390287,0.5274713150926743,0.800904257071199,0.22916666666666666,1.839519418537706,2.7853744137926566,0.015894039735099338,3.537339630578552,2.820309050772627,2.135153657395812,0.4030905077262693,0.38675496688741723,0.21015452538631346,0.2593127809890815,0.3284138588097524,1.0909966297544536,4.0,0.08618199325950891,0.21129032258064517,0.027016129032258064,0.4,0.01235657546337158,0.03795233892321271,0.12400706090026478,0.0,0.1209179170344219,0.001323918799646955,0.1407766990291262,0.20211827007943514,0.00617828773168579,0.24139452780229478,0.00176522506619594,0.11120917917034422,0.559135039717564,0.1646072374227714,0.1297440423654016,0.10679611650485436,0.03089143865842895,0.0088261253309797,0.0008830022075055188,0.0004415011037527594,0.004856512141280353,0.0008830022075055188,0.004856512141280353,0.005298013245033113,0.013686534216335542,0.052980132450331126,0.12494481236203091,0.0847682119205298,0.060044150110375276,0.033112582781456956,0.21015452538631346,0.04194260485651214,0.07196467991169977,0.0847682119205298,0.11876379690949228,0.05695364238410596,0.015011037527593819,0.004856512141280353,0.0017660044150110375,0.002207505518763797,0.0026490066225165563,0.0,0.002207505518763797,0.11076787290379524,0.040158870255957636,0.047219770520741396,0.06266548984995587,0.04501323918799647,0.057811120917917035,0.11606354810238305,0.05736981465136805,0.09796999117387467,0.057811120917917035,0.05736981465136805,0.05207413945278023,0.048984995586937335,0.047219770520741396,0.0648720211827008,0.03662842012356576
141,TRARNJX12903CD4875,Electronic,TRARNJX12903CD4875__83a50075bffb075a9cbc1047d1d3096e.mid,847,200,1,5,80.0,10.5875,2.5,53.268004722550174,14.253074521906294,32.0,73.0,41.0,98.50531286894923,23.865021013436603,0.24351879181424638,0.005050398570527582,0.23958333333333334,0.9564762900562034,2.425414286792781,-0.034278959810874705,25.491573861872048,23.429078014184398,10.044890064486786,0.4846335697399527,0.5153664302600472,0.0,0.25,0.0,2.646875,3.0,1.0,0.4,0.0,0.4,0.0,0.15348288075560804,0.0,0.22668240850059032,0.0,0.07083825265643448,0.07083825265643448,0.0,0.21605667060212513,0.0,0.26210153482880755,0.0,0.6221959858323495,0.3778040141676505,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.022458628841607566,0.0070921985815602835,0.01182033096926714,0.0508274231678487,0.0,0.010638297872340425,0.004728132387706856,0.01182033096926714,0.0070921985815602835,0.0,0.0,0.0,0.0070921985815602835,0.009456264775413711,0.004728132387706856,0.00591016548463357,0.0,0.04373522458628842,0.009456264775413711,0.004728132387706856,0.010638297872340425,0.0,0.3888888888888889,0.06965761511216056,0.047225501770956316,0.07083825265643448,0.047225501770956316,0.07083825265643448,0.07083825265643448,0.07083825265643448,0.07083825265643448,0.06611570247933884,0.047225501770956316,0.07083825265643448,0.06611570247933884,0.047225501770956316,0.07083825265643448,0.06611570247933884,0.047225501770956316
142,TRARZBX12903CD70DA,Electronic,TRARZBX12903CD70DA__b85a8b3309ee2d4b035fe31a57c4b545.mid,1688,0,1,12,158.00416666666666,10.683262572189552,0.0,62.96504739336493,11.450722203372,24.0,93.0,69.0,60.82049763033175,11.722922081206216,1.1112657977883096,1.0842211389413172,0.9333333333333333,2.2830920325790425,2.8320546141145835,-0.007113218731475993,13.784003912712157,10.644931831653823,8.756953851824727,0.4955542382928275,0.3953764078245406,0.10906935388263189,0.1011731117141565,0.2655034326658426,1.144406779661017,5.0,0.12610169491525425,0.0,0.0,0.0,0.17890995260663506,0.002369668246445498,0.14040284360189573,0.0,0.0835308056872038,0.2221563981042654,0.001184834123222749,0.09063981042654029,0.0,0.14454976303317535,0.12144549763033176,0.01481042654028436,0.2731042654028436,0.05864928909952607,0.1872037914691943,0.27428909952606634,0.18601895734597157,0.020734597156398103,0.23355068168346177,0.002963841138114997,0.00948429164196799,0.018375815056312982,0.018375815056312982,0.02133965619442798,0.008298755186721992,0.014819205690574985,0.027860106698280974,0.023710729104919975,0.011262596324836989,0.005334914048606995,0.10906935388263189,0.0017783046828689982,0.01007705986959099,0.06224066390041494,0.053349140486069944,0.04267931238885596,0.01066982809721399,0.03082394783639597,0.016597510373443983,0.02845287492590397,0.007113218731475993,0.0005927682276229994,0.23117960877296978,0.0669431279620853,0.039691943127962086,0.017180094786729858,0.11315165876777251,0.0811611374407583,0.037322274881516584,0.02014218009478673,0.11670616113744076,0.08590047393364929,0.0462085308056872,0.02014218009478673,0.11196682464454977,0.07938388625592417,0.04443127962085308,0.018364928909952605,0.10130331753554503
143,TRBPYDD128F4286C4F,Electronic,TRBPYDD128F4286C4F__ed23afd4ca6e7aa6c17d41eba5eafe7f.mid,4798,1262,1,8,395.81666666666666,12.121773548359931,3.18834477241147,61.922676115047935,10.768803778239787,28.0,87.0,59.0,79.88432680283451,21.32622806830641,0.5018796894539391,0.5412077283796325,0.3229166666666667,1.862005073192924,2.602241963194848,-0.0075046904315197,13.271006058294136,9.693141546800083,9.06436236441131,0.24702939337085678,0.7456743798207213,0.00729622680842193,0.3244176013805004,0.28105192554183106,4.136206896551724,12.0,0.6146551724137931,0.13708399366085577,0.17432646592709986,0.5475435816164818,0.00041684035014589413,0.07190496040016674,0.0,0.09253855773238849,0.14276781992496873,0.0,0.10879533138807837,0.00020842017507294707,0.14380992080033347,0.0952480200083368,0.0,0.3443101292205085,0.39391413088787,0.29116298457690704,0.24426844518549395,0.06127553147144644,0.0070862859524802,0.0022926219258024177,0.17927871586408173,0.00020846362309776944,0.004586199708150928,0.01459245361684386,0.014175526370648322,0.010631644777986242,0.00020846362309776944,0.16197623514696685,0.1621846987700646,0.1951219512195122,0.0027100271002710027,0.0,0.00729622680842193,0.0,0.0010423181154888472,0.0025015634771732333,0.0016677089847821555,0.006670835939128622,0.00020846362309776944,0.013967062747550553,0.011673962893475089,0.010214717531790703,0.005211590577444236,0.0004169272461955389,0.19345424223473004,0.07982492705293873,0.0,0.13234681117132138,0.003959983326385994,0.11796581909128803,0.0,0.15485619007919968,0.0027094622759483117,0.060441850771154645,0.0,0.14797832430179242,0.005418924551896623,0.13026260942059192,0.0012505210504376823,0.1586077532305127,0.004376823676531888
144,TRBSQIW128F9306A32,Electronic,TRBSQIW128F9306A32__bf481be41c439552a636d84b5bc67b46.mid,4980,3369,10,10,505.15625,9.858335910918651,6.669223631302196,53.97469879518072,19.55400724164907,1.0,85.0,84.0,123.03534136546185,3.62326762149356,0.40125920348058897,1.02163312550944,0.16666666666666666,1.0552708556940147,2.4097303975745965,-0.006828680457923278,3.792355176889573,2.339425587467363,2.9848102685532507,0.26109660574412535,0.26993372163084955,0.4689696726250251,0.1891260162601626,0.20794474620456624,1.867966991747937,6.0,0.3983495873968492,0.1246660730186999,0.058771148708815675,0.5262689225289403,0.09819277108433735,0.04457831325301205,0.046987951807228916,0.0,0.10140562248995984,0.04497991967871486,0.0,0.10441767068273092,0.0,0.48052208835341365,0.0,0.0789156626506024,0.8120481927710843,0.06465863453815261,0.07991967871485944,0.011847389558232932,0.015461847389558234,0.01606425702811245,0.001004217714400482,0.0,0.0006025306286402892,0.0022092789716810605,0.017272544687688293,0.0504117292629042,0.0,0.015464952801767424,0.05523197429202651,0.08013657360915846,0.04097208274753967,0.006627836915043182,0.4689696726250251,0.007832898172323759,0.029323157260494077,0.07170114480819442,0.05884715806386825,0.022092789716810605,0.0,0.05141594697730468,0.017674231773448484,0.0008033741715203856,0.0,0.0,0.0014059048001606748,0.1572289156626506,0.030120481927710843,0.024297188755020082,0.12550200803212852,0.024899598393574297,0.0214859437751004,0.13192771084337349,0.03152610441767068,0.048594377510040164,0.03032128514056225,0.11506024096385542,0.04116465863453815,0.03172690763052209,0.10622489959839357,0.04457831325301205,0.035341365461847386
145,TRCBBKQ128EF356F38,Electronic,TRCBBKQ128EF356F38__6036fd33e7c9dba241456f3c968c7975.mid,5203,4666,1,7,559.95,9.291901062594874,8.33288686489865,57.52488948683452,12.622427763581367,29.0,84.0,55.0,78.71458773784356,5.234959194561991,0.4454753667755782,0.42636476377490523,0.4,1.7364413074334855,2.604786135163567,0.0,17.389415527706287,12.767397154940408,11.806156965043797,0.46212995001922336,0.5073048827374087,0.030565167243367934,0.37279151943462896,0.17377023434708586,3.6744350282485874,13.0,0.6610169491525424,0.12001714530647235,0.06686669524217745,0.4800685812258894,0.24063040553526813,0.0,0.024985585239285027,0.16394387853161638,0.0,0.07860849509898135,0.0034595425715933117,0.18681529886603881,0.08533538343263501,0.0,0.21622141072458198,0.0,0.35421871996924853,0.36248318277916586,0.2573515279646358,0.013838170286373247,0.009609840476648087,0.0024985585239285027,0.19396386005382546,0.00038446751249519417,0.008073817762399077,0.009611687812379853,0.0019223375624759708,0.04748173779315648,0.0,0.02883506343713956,0.07112648981161092,0.09496347558631296,0.040945790080738176,0.009996155324875048,0.030565167243367934,0.0019223375624759708,0.015955401768550558,0.07151095732410612,0.06113033448673587,0.019800076893502497,0.0,0.0196078431372549,0.0015378700499807767,0.05786236063052672,0.016339869281045753,0.00038446751249519417,0.19607843137254902,0.13780511243513358,0.0065346915241206996,0.1020565058620027,0.0,0.08456659619450317,0.07015183547953104,0.030174899096674996,0.00999423409571401,0.14433980395925428,0.011531808571977706,0.03613300019219681,0.052661925812031524,0.07745531424178359,0.045935037478377856,0.10878339419565636,0.0818758408610417
146,TRCFXDL128F92E6302,Electronic,TRCFXDL128F92E6302__f3c39fe380a3656c02e8ee73a6fc8215.mid,5812,1969,1,14,520.9833333333333,11.155827121788924,3.7793915352378513,55.524948382656575,10.662334269396775,32.0,84.0,52.0,91.3854094975912,31.14009008303373,0.7362310736407434,0.7747567392966072,0.48333333333333334,1.6999626836519803,2.617165905946736,-0.0005162622612287042,14.00007988798416,10.442780932713818,9.324728603440104,0.4288418516606436,0.45775253828945106,0.11340561004990535,0.45166959578207383,0.18385356500162975,5.102721685689201,17.0,0.8683055311676909,0.2778059928897918,0.13864906043676994,0.3026917216861351,0.209050240880936,0.0,0.04439091534755678,0.2630763936682725,0.0,0.060564349621472814,0.0,0.1694769442532691,0.1102890571231934,0.0,0.14229181004817618,0.0008602890571231934,0.1299036476256022,0.6108052305574673,0.08878183069511356,0.13540949759119064,0.03269098417068135,0.0024088093599449415,0.18929616245052486,0.0013766993632765446,0.0036138358286009293,0.028222336947169163,0.015659955257270694,0.024264326277749097,0.0,0.06883496816382723,0.055756324212700055,0.06281190844949235,0.006023059714334882,0.0018929616245052486,0.11340561004990535,0.0018929616245052486,0.002925486146962657,0.04611942866976424,0.047668215453450354,0.035450008604371024,0.00017208742040956807,0.026157287902254345,0.036138358286009295,0.03321287213904663,0.0044742729306487695,0.002581311306143521,0.19204956117707794,0.17377838953888505,0.0013764624913971094,0.10598761183757742,0.0020646937370956643,0.09222298692360634,0.0017205781142463868,0.1570887818306951,0.02477632484514797,0.09790089470061941,0.0010323468685478321,0.10529938059187888,0.0013764624913971094,0.09944941500344115,0.0017205781142463868,0.11063317274604267,0.023571920165175498
147,TRCQFON12903D0C50D,Electronic,TRCQFON12903D0C50D__8a50370b2b76694f1493babbcd520db7.mid,256,239,8,6,75.0,3.4133333333333336,3.1866666666666665,53.78515625,17.44132838728421,38.0,82.0,44.0,100.0,0.0,0.5660807291666667,0.29126541147855833,0.5,0.37380012848672306,1.699103639302474,0.1607843137254902,4.720588133488077,2.9529411764705884,3.6864538963444433,0.23529411764705882,0.2196078431372549,0.5450980392156862,0.461038961038961,0.25497950911659345,1.6516129032258065,7.0,0.2064516129032258,0.28451882845188287,0.14225941422594143,0.5690376569037657,0.0234375,0.0234375,0.6875,0.0234375,0.0,0.0078125,0.0,0.0234375,0.0234375,0.10546875,0.08203125,0.0,0.0,0.0,0.93359375,0.0625,0.0,0.00390625,0.0,0.0,0.0,0.0,0.047058823529411764,0.13333333333333333,0.0,0.011764705882352941,0.0,0.0,0.0,0.027450980392156862,0.5450980392156862,0.023529411764705882,0.00392156862745098,0.0,0.0,0.0,0.047058823529411764,0.10588235294117647,0.050980392156862744,0.0,0.0,0.0,0.00392156862745098,0.26171875,0.046875,0.06640625,0.0234375,0.12109375,0.0234375,0.11328125,0.0,0.06640625,0.0,0.0703125,0.0,0.0703125,0.046875,0.08984375,0.0
148,TRCTBGY128F932A108,Electronic,TRCTBGY128F932A108__2fa76361cb3ab9e11f1955a5ab4c285c.mid,2108,1130,11,11,575.9916666666667,3.659775170358367,1.961833938569713,59.06356736242884,13.747890677840894,29.0,95.0,66.0,95.38235294117646,14.140321173464034,1.5624525616698293,1.9955947238428198,0.6583333333333333,2.514780408093896,2.749874641274555,0.0,13.321478672427231,8.36639772187945,10.366541524503912,0.48362600854295207,0.4532510678690081,0.06312292358803986,0.8627450980392157,0.955858509970649,3.174698795180723,15.0,0.6069277108433735,0.0,0.25663716814159293,0.0,0.15939278937381404,0.0,0.0730550284629981,0.0,0.12286527514231499,0.0944022770398482,0.0,0.10246679316888045,0.003320683111954459,0.3021821631878558,0.016129032258064516,0.12618595825426945,0.1579696394686907,0.19639468690702086,0.23671726755218217,0.12381404174573055,0.19924098671726756,0.08586337760910816,0.13146654010441386,0.0009492168960607499,0.005220692928334125,0.008068343616516375,0.006169909824394874,0.030374940673943997,0.0037968675842429997,0.04413858566682487,0.05932605600379687,0.054579971523493115,0.07831039392501186,0.030849549121974372,0.06312292358803986,0.04224015187470337,0.09682012339819648,0.04935927859515899,0.05742762221167537,0.05173232083531087,0.0014238253440911248,0.037968675842429994,0.005695301376364499,0.013763644992880873,0.008068343616516375,0.0009492168960607499,0.11817750355956336,0.4084440227703985,0.006641366223908918,0.021347248576850095,0.0009487666034155598,0.07352941176470588,0.004269449715370019,0.05787476280834915,0.008538899430740038,0.16888045540796964,0.004269449715370019,0.008064516129032258,0.0009487666034155598,0.1418406072106262,0.011385199240986717,0.055977229601518026,0.027039848197343452
149,TRCXTJG128F426132E,Electronic,TRCXTJG128F426132E__91531181d85d2e62f2784a4761252350.mid,4273,2053,1,12,453.7083333333333,9.417944714849849,4.524933419046745,51.06248537327404,15.068331111372004,27.0,94.0,67.0,78.64544816288323,17.09880877140478,0.7015233735080739,1.387049452810056,0.21354166666666666,1.8068387382510651,2.5382287515183393,0.00046816479400749064,18.107357738643252,12.827247191011235,12.780380823554374,0.38249063670411987,0.3059456928838951,0.311563670411985,0.44202180376610506,0.17075107829068117,4.2306930693069305,11.0,0.8643564356435643,0.20263029712615685,0.0974184120798831,0.6765708718947882,0.03557219751930728,0.0002340276152586005,0.06131523519775334,0.29815118183945705,0.0,0.1298853264685233,0.0,0.12309852562602387,0.10718464778843903,0.0,0.24455885794523755,0.0,0.5815586239176223,0.15679850222326233,0.1429908729230049,0.051252047741633514,0.053358296278960916,0.01404165691551603,0.28230337078651685,0.0007022471910112359,0.0009363295880149813,0.0016385767790262173,0.00046816479400749064,0.009597378277153557,0.0,0.002106741573033708,0.004447565543071161,0.003745318352059925,0.0,0.0,0.311563670411985,0.0,0.00023408239700374532,0.01147003745318352,0.02598314606741573,0.04985955056179775,0.0,0.04611423220973783,0.00046816479400749064,0.00023408239700374532,0.0035112359550561797,0.0,0.24461610486891386,0.11046103440205944,0.005148607535689211,0.18394570559326,0.0002340276152586005,0.12263047039550667,0.000936110461034402,0.1284811607769717,0.0011701380762930026,0.10227006786800842,0.001404165691551603,0.11280131055464544,0.000468055230517201,0.11186520009361105,0.000468055230517201,0.11514158670723146,0.0025743037678446056
150,TRDOBKN128F9332EE9,Electronic,TRDOBKN128F9332EE9__8e37c9be1f2c00bc73e42eb680f73ad1.mid,2694,1166,1,10,463.5104166666667,5.8121671123895995,2.5155853203586758,61.969933184855236,16.24381059201809,29.0,86.0,57.0,77.33667409057163,19.741383210443065,0.8982480357584757,2.140240697925478,0.28125,1.9969944858160746,2.6374112395268834,0.01670998886000743,24.347681578260257,20.108800594132937,13.727564100213867,0.4637950241366506,0.5038989974006683,0.032305978462681025,0.24676006130063965,0.2203415411192732,1.4352690463505593,5.0,0.3153969099627065,0.36963979416809606,0.10806174957118353,0.38421955403087477,0.2011878247958426,0.0,0.18114328136599853,0.0,0.04788418708240535,0.12026726057906459,0.0,0.12397921306607275,0.0003711952487008166,0.06570155902004454,0.25872308834446917,0.0007423904974016332,0.4669636228656273,0.18262806236080179,0.2301410541945063,0.031180400890868598,0.029324424647364514,0.05976243504083148,0.35016709988860006,0.0014853323431117712,0.0033419977720014855,0.007797994801336799,0.012625324916450055,0.019309320460453028,0.0011139992573338284,0.034905310063126624,0.034905310063126624,0.029335313776457483,0.004827330115113257,0.004084663943557371,0.032305978462681025,0.0029706646862235424,0.005941329372447085,0.030449313033791312,0.02636464909023394,0.023022651318232456,0.0007426661715558856,0.014481990345339769,0.005941329372447085,0.0033419977720014855,0.0051986632008912,0.0014853323431117712,0.343854437430375,0.07535263548626578,0.03080920564216778,0.08537490720118783,0.03229398663697105,0.0894580549368968,0.035634743875278395,0.09205642167780252,0.03229398663697105,0.047512991833704527,0.034892353377876766,0.08426132145508537,0.04788418708240535,0.08834446919079436,0.046399406087602076,0.09985152190051967,0.07757980697847068
151,TRDTURG128F4276BC0,Electronic,TRDTURG128F4276BC0__1f33819c859868db3951b720ed831c94.mid,1815,584,12,12,312.5,5.808,1.8688,54.543250688705236,15.967535156206901,3.0,96.0,93.0,96.22424242424242,16.54904611922941,1.032673324150597,2.1660996538772874,0.28125,2.2601809962342783,2.6262116641416386,0.0,8.102023104774368,5.465270121278942,5.981103651647691,0.36108048511576624,0.3274531422271224,0.31146637265711136,0.2798701803482587,0.2828289398048154,1.6915191053122087,10.0,0.4119291705498602,0.0,0.9948630136986302,0.0,0.05730027548209366,0.0011019283746556473,0.07107438016528926,0.02534435261707989,0.3096418732782369,0.004407713498622589,0.0859504132231405,0.1674931129476584,0.0,0.03360881542699724,0.0022038567493112946,0.2418732782369146,0.3939393939393939,0.23140495867768596,0.12727272727272726,0.1256198347107438,0.07382920110192838,0.047933884297520664,0.16427783902976847,0.0016538037486218302,0.004410143329658214,0.0027563395810363835,0.011576626240352812,0.013230429988974642,0.0,0.022601984564498346,0.013230429988974642,0.022050716648291068,0.037486218302094816,0.034178610804851156,0.31146637265711136,0.044652701212789414,0.056780595369349506,0.044101433296582136,0.011576626240352812,0.015435501653803748,0.0005512679162072767,0.012127894156560088,0.0033076074972436605,0.006615214994487321,0.009922822491730982,0.007166482910694598,0.14884233737596472,0.14765840220385676,0.019834710743801654,0.07713498622589532,0.018732782369146005,0.11900826446280992,0.01928374655647383,0.08705234159779614,0.0209366391184573,0.12341597796143251,0.02203856749311295,0.08264462809917356,0.018732782369146005,0.11955922865013774,0.01928374655647383,0.0859504132231405,0.018732782369146005
152,TRDULWS128F148A5AE,Electronic,TRDULWS128F148A5AE__e3c55c313c0da3dd8d0f240397629275.mid,3583,3756,1,11,432.0,8.293981481481481,8.694444444444445,47.74295283282166,12.642823572122268,27.0,76.0,49.0,92.51214066424784,13.414173710823729,0.8673585914968834,1.703002373063664,0.45416666666666666,2.00978809120673,2.9542528782054234,0.010050251256281407,18.790223099804106,14.571189279731993,11.863938137152665,0.5806811836962591,0.35203796761585704,0.06728084868788387,0.3037247474747475,0.1805630274112659,2.5832732516222063,9.0,0.6741167988464312,0.154419595314164,0.06363152289669861,0.3059105431309904,0.13033770583310075,0.08233324030142339,0.0025118615685180016,0.19173876639687412,0.018699413898967347,0.1507116941110801,0.07479765559586939,0.025955902874686018,0.12280212112754675,0.0,0.19676248953391012,0.0033491487580240022,0.4016187552330449,0.36003349148758024,0.09321797376500139,0.043259838124476695,0.05944739045492604,0.042422550934970694,0.2786152987158012,0.0005583472920156337,0.0011166945840312675,0.003908431044109436,0.0016750418760469012,0.02568397543271915,0.0008375209380234506,0.00809603573422669,0.00809603573422669,0.009212730318257957,0.008375209380234505,0.005862646566164154,0.06728084868788387,0.006141820212171971,0.01340033500837521,0.012841987716359575,0.008375209380234505,0.12227805695142378,0.00446677833612507,0.16778336125069793,0.007816862088218872,0.0064209938581797875,0.0016750418760469012,0.0016750418760469012,0.22780569514237856,0.12447669550655875,0.021490371197320682,0.08317052749092939,0.021211275467485347,0.09014792073681273,0.027909572983533353,0.09600893106335473,0.059726486184761375,0.054981858777560705,0.056377337426737374,0.08707786770862405,0.028467764443204018,0.09293887803516607,0.024281328495674017,0.07312308121685739,0.05861010326542004
153,TREDNHP128F92F1E5E,Electronic,TREDNHP128F92F1E5E__209e0763629a75a3aedb64a1d0556114.mid,4317,3450,13,8,558.171875,7.734176860845953,6.180891862385578,56.05628908964559,15.255247195730057,34.0,87.0,53.0,85.72897845726199,16.4419709101858,0.7124136167091345,1.8228556819947064,0.19791666666666666,1.754174503098557,2.526709046798759,-0.0027803521779425394,3.9616432098433276,1.9508804448563484,3.447997990476948,0.2284522706209453,0.20968489341983318,0.5618628359592215,0.21954753252356302,0.14624817259460587,1.7185509554140128,10.0,0.36703821656050956,0.13246376811594202,0.07594202898550724,0.43043478260869567,0.15103080843178132,0.000463284688441047,0.2325689135974056,0.009034051424600417,0.0,0.10701876302988186,0.0,0.2334954829742877,0.0,0.06624971044706972,0.20013898540653233,0.0,0.5550150567523743,0.21704887653463054,0.1496409543664582,0.011582117211026175,0.02038452629140607,0.0463284688441047,0.015060240963855422,0.0,0.0030120481927710845,0.007877664504170528,0.0009267840593141798,0.018999073215940687,0.0018535681186283596,0.025023169601482854,0.030352177942539388,0.0366079703429101,0.051899907321594066,0.018072289156626505,0.5618628359592215,0.017608897126969416,0.056070435588507876,0.056533827618164965,0.03938832252085264,0.02479147358665431,0.0018535681186283596,0.008804448563484708,0.0020852641334569047,0.006024096385542169,0.0,0.0,0.015291936978683966,0.14454482279360667,0.03497799397729905,0.051656242761176745,0.03219828584665277,0.09775306926106092,0.030113504748668057,0.049108176974750985,0.06462821403752605,0.06949270326615706,0.03173500115821172,0.08732916377113736,0.06300671762798239,0.0463284688441047,0.037989344452165855,0.10701876302988186,0.05211952744961779
